Generation,Population,Max_Age_Gen,Avg_Age,Births,Deaths,Avg_Vision,Avg_Speed,Avg_Metabolism,Avg_Memory,Min_Vision,Max_Vision,Min_Speed,Max_Speed,Min_Metabolism,Max_Metabolism,Min_Memory,Max_Memory
3,14,3,37.203214285714125,2,0,0.8830107658525327,0.9761068887846129,0.8922288746062235,0.8494844342087607,0.7348486329005228,0.9397567422034626,0.7511093111744764,1.2404431760651051,0.7682030586227647,1.0560203320464658,0.7377140609697838,1.041802165426926
4,16,4,37.22487499999984,3,1,0.8839179517664171,1.0091489246946745,0.8809070465722877,0.8735241506110314,0.7348486329005228,0.9397567422034626,0.7511093111744764,1.2404431760651051,0.7682030586227647,1.0560203320464658,0.7377140609697838,1.041802165426926
4,17,4,36.51217647058811,3,2,0.9099566459211386,0.9679589406198597,0.8755994979731596,0.8581121380962312,0.7348486329005228,1.0883783986342768,0.7511093111744764,1.2404431760651051,0.7682030586227647,1.053087879095245,0.7377140609697838,1.041802165426926
5,16,5,38.27881249999982,1,2,0.917807866169936,0.9771856393413612,0.8799127176721844,0.8711207617244084,0.8193934319733166,1.0883783986342768,0.7511093111744764,1.2404431760651051,0.7632693261687392,1.053087879095245,0.7377140609697838,1.041802165426926
5,18,5,39.87305555555548,3,1,0.914747909169233,0.9929635706888791,0.8774858632890632,0.8777615607169037,0.8193934319733166,1.0883783986342768,0.7511093111744764,1.2404431760651051,0.7,1.053087879095245,0.7377140609697838,1.041802165426926
5,14,5,39.352928571428365,0,4,0.9261321574530871,0.996756331527923,0.8582116571381074,0.8723752070671272,0.890268253163608,1.0883783986342768,0.7511093111744764,1.2404431760651051,0.7,1.053087879095245,0.7377140609697838,1.041802165426926
6,17,6,41.26788235294097,3,0,0.9086109829806138,1.0199068356798549,0.8420130164211672,0.8843955119065348,0.7,1.0883783986342768,0.7511093111744764,1.2404431760651051,0.7,1.053087879095245,0.7377140609697838,1.041802165426926
6,14,6,44.88499999999972,0,3,0.9069873162463125,1.0174665153143514,0.8250414997384569,0.8921479052766809,0.7,1.0883783986342768,0.7511093111744764,1.2404431760651051,0.7,1.053087879095245,0.7377140609697838,1.041802165426926
6,12,6,50.69366666666638,0,2,0.9056497860067753,1.0210815605967782,0.820002382717683,0.8902609755254799,0.7,1.0883783986342768,0.7511093111744764,1.2404431760651051,0.7,1.053087879095245,0.7377140609697838,1.041802165426926
1,5,1,10.00399999999998,0,0,0.9380982805670156,0.9352626189795762,0.8564723234427216,1.3138347545465252,0.7508272678787592,1.0859475466831636,0.7158562026779466,1.368829711953602,0.7003110981429712,1.1333815685385815,1.1150928584160562,1.496514169478342
2,6,2,16.69833333333332,1,0,1.00261333239316,0.9215164251562394,0.8419119451888509,1.3442813237018278,0.7508272678787592,1.3251885915238817,0.7158562026779466,1.368829711953602,0.7003110981429712,1.1333815685385815,1.1150928584160562,1.496514169478342
2,11,2,15.94136363636365,5,0,0.9595062983066881,0.8836788279865722,0.8075882278078684,1.3937854150276556,0.7508272678787592,1.3251885915238817,0.7042673807600844,1.368829711953602,0.7003110981429712,1.1333815685385815,1.1150928584160562,1.5
2,11,2,25.948363636363528,0,0,0.9595062983066881,0.8836788279865722,0.8075882278078684,1.3937854150276556,0.7508272678787592,1.3251885915238817,0.7042673807600844,1.368829711953602,0.7003110981429712,1.1333815685385815,1.1150928584160562,1.5
3,13,3,31.05599999999985,2,0,0.9487965812021584,0.8560770668748048,0.8011472997156559,1.40158531840134,0.7508272678787592,1.3251885915238817,0.7042673807600844,1.368829711953602,0.7003110981429712,1.1333815685385815,1.1150928584160562,1.5
3,24,3,24.71474999999984,11,0,0.9548175060154458,0.875692046070531,0.8050979015530085,1.3995933926495863,0.7320514455957858,1.3251885915238817,0.7042673807600844,1.368829711953602,0.7003110981429712,1.1333815685385815,1.1150928584160562,1.5
3,21,3,29.65642857142844,0,3,0.9619509250164777,0.877380091686972,0.7899392725019105,1.4059585753898434,0.7320514455957858,1.3251885915238817,0.7042673807600844,1.368829711953602,0.7003110981429712,1.0538134727114306,1.1150928584160562,1.5
4,39,4,22.93612820512812,18,0,0.979252733592885,0.8671377042454799,0.8181693654824717,1.3945268062326732,0.7320514455957858,1.3434463344245864,0.7042673807600844,1.368829711953602,0.7003110981429712,1.1708792979525633,1.1150928584160562,1.5
4,42,4,21.71349999999994,9,6,0.9960458800424628,0.8808387178712712,0.8018758120491368,1.382046543728458,0.7320514455957858,1.3434463344245864,0.7042673807600844,1.368829711953602,0.7,1.1708792979525633,1.1150928584160562,1.5
5,56,5,24.531839285714202,14,0,0.9951015635290827,0.8795232623022627,0.8084622932967365,1.3828940709322766,0.7320514455957858,1.3434463344245864,0.7042673807600844,1.368829711953602,0.7,1.1708792979525633,1.1150928584160562,1.5
5,96,5,20.596031249999953,42,2,1.0076381349024988,0.890261007787034,0.7903893125726338,1.3576819202165165,0.7320514455957858,1.3434463344245864,0.7,1.368829711953602,0.7,1.1708792979525633,1.0639476837466058,1.5
6,119,6,20.955033613445355,31,8,1.0027575365171117,0.8951078480836606,0.7984759127582961,1.3545776029481942,0.7320514455957858,1.3434463344245864,0.7,1.368829711953602,0.7,1.1708792979525633,1.0639476837466058,1.5
6,210,6,17.388209523809504,97,6,1.0137745342310032,0.9024943947236711,0.778716080983591,1.3461347802411456,0.7320514455957858,1.3434463344245864,0.7,1.4,0.7,1.1708792979525633,1.0639476837466058,1.5
7,342,7,16.383669590643255,143,11,1.0268703203145706,0.8942221227070443,0.7639475675592722,1.3490198271159488,0.7,1.4,0.7,1.4,0.7,1.1708792979525633,1.0091270387419307,1.5
7,540,7,17.031622222222197,208,10,1.019103462137,0.8930739822941506,0.7642530896401547,1.347722126942511,0.7,1.4,0.7,1.4,0.7,1.1708792979525633,0.8331768832287543,1.5
8,1037,8,14.953225650916085,515,18,1.0273292252467834,0.8911238684084539,0.7526889142884907,1.345330211341221,0.7,1.4,0.7,1.4,0.7,1.2294474274483302,0.8331768832287543,1.5
8,1833,8,14.866445717403167,829,33,1.025747250505056,0.8911551877604263,0.7490052707891031,1.3464037290320832,0.7,1.4,0.7,1.4,0.7,1.269220176727284,0.8331768832287543,1.5
9,3395,9,14.48876377025037,1606,44,1.027363844096906,0.8919826065921502,0.744422288740801,1.3439930023175668,0.7,1.4,0.7,1.4,0.7,1.2732008497553111,0.8243436006435696,1.5
9,6498,9,14.207369806094185,3171,68,1.0263239022026134,0.893981033903495,0.7406843852702159,1.3454926130085514,0.7,1.4,0.7,1.4,0.7,1.2732008497553111,0.777177340010576,1.5
10,14569,10,14.008224586450684,8302,231,1.025849607315939,0.8916954699960058,0.7353299778053384,1.344198258886293,0.7,1.4,0.7,1.4,0.7,1.3,0.7,1.5
11,20560,11,17.591636575875487,6579,588,1.0259767522598873,0.893737106091378,0.7321810695032892,1.344293869710001,0.7,1.4,0.7,1.4,0.7,1.3,0.7,1.5
11,10151,11,50.09606826913605,0,10409,1.0250545777782427,0.8942848426284624,0.7163252607812429,1.3453645310578677,0.7,1.4,0.7,1.4,0.7,0.9899453197405008,0.7,1.5
11,6504,11,55.04847324723249,0,3647,1.0262714256393246,0.8983717509236757,0.724366489152455,1.344861231089148,0.7,1.4,0.7,1.4,0.7,0.9899453197405008,0.7,1.5
11,5177,11,65.10800000000003,0,1327,1.0280411557217082,0.8976326343013944,0.7003827259661892,1.346607112549366,0.7,1.4,0.7,1.4,0.7,0.732534875834965,0.7,1.5
1,5,1,10.011000000000003,0,0,1.1011236286174415,1.1969955141099178,1.0225893898655694,1.1064363039951643,0.7553390765571661,1.379170987516107,1.0154899458600326,1.3254203476518116,0.7826273757326753,1.2525240679440106,0.7851598341424859,1.4069458569134257
2,8,2,12.52687500000002,3,0,1.1583549524656744,1.1983099494850176,0.9822195060355263,1.1750823970362203,0.7553390765571661,1.379170987516107,1.0154899458600326,1.3254203476518116,0.7826273757326753,1.2525240679440106,0.7851598341424859,1.4069458569134257
2,10,2,19.32730000000002,2,0,1.1905978844985694,1.2165267797597559,0.983501379840398,1.2214550890116613,0.7553390765571661,1.379170987516107,1.0154899458600326,1.3254203476518116,0.7826273757326753,1.2525240679440106,0.7851598341424859,1.4069458569134257
2,10,2,29.348299999999917,0,0,1.1905978844985694,1.2165267797597559,0.983501379840398,1.2214550890116613,0.7553390765571661,1.379170987516107,1.0154899458600326,1.3254203476518116,0.7826273757326753,1.2525240679440106,0.7851598341424859,1.4069458569134257
3,16,3,26.109562499999896,6,0,1.1881154203453799,1.2214123590210475,0.962672022844802,1.234125002532711,0.7553390765571661,1.379170987516107,1.0154899458600326,1.3254203476518116,0.7826273757326753,1.2525240679440106,0.7851598341424859,1.4069458569134257
3,15,3,34.51953333333317,0,1,1.1833252325187924,1.2168802428985366,0.9609415660304632,1.2226036122406636,0.7553390765571661,1.379170987516107,1.0154899458600326,1.3254203476518116,0.7826273757326753,1.2525240679440106,0.7851598341424859,1.4069458569134257
4,14,4,37.87064285714275,1,2,1.19251193487576,1.1926031708953393,0.949184594991466,1.251745007158146,0.9201145967087029,1.379170987516107,1.0154899458600326,1.28939410085871,0.7826273757326753,1.179554347491014,0.7851598341424859,1.4069458569134257
4,16,4,43.05793749999988,2,0,1.196635035660367,1.1993813806773617,0.9541151300000184,1.2677593580603725,0.9201145967087029,1.379170987516107,1.0154899458600326,1.28939410085871,0.7826273757326753,1.179554347491014,0.7851598341424859,1.4702270766472711
4,10,4,39.53869999999988,0,6,1.1825685271958684,1.2133306440053784,0.9237235976065559,1.2816620524682683,1.0797986645520299,1.2599682377441925,1.0154899458600326,1.28939410085871,0.7826273757326753,0.9886288750598846,0.7851598341424859,1.4702270766472711
5,15,5,35.681733333333206,5,0,1.1751534218619344,1.2043896300157884,0.9210897112079018,1.2988339280243262,1.0797986645520299,1.2599682377441925,1.0154899458600326,1.28939410085871,0.7826273757326753,0.9886288750598846,0.7851598341424859,1.4702270766472711
5,14,5,42.522285714285445,0,1,1.1740197202405696,1.2013582572203791,0.9309798780275609,1.2995011691614462,1.0797986645520299,1.2599682377441925,1.0154899458600326,1.28939410085871,0.7826273757326753,0.9886288750598846,0.7851598341424859,1.4702270766472711
6,17,6,36.10029411764694,5,2,1.1639352151195927,1.167285729483614,0.9122697251147921,1.303101087875049,1.0797986645520299,1.2599682377441925,0.9938619084160648,1.28939410085871,0.7826273757326753,0.9886288750598846,0.7851598341424859,1.4702270766472711
6,15,6,41.218933333333226,0,2,1.1603232111940662,1.1510046133002676,0.9158219384105936,1.2892551186699321,1.0797986645520299,1.2599682377441925,0.9938619084160648,1.28939410085871,0.7826273757326753,0.9886288750598846,0.7851598341424859,1.4702270766472711
7,22,7,27.887090909090826,9,2,1.1530027978629722,1.1250161500232767,0.897941300559529,1.3082213201242907,1.0797986645520299,1.2599682377441925,0.9938619084160648,1.246828849151518,0.7826273757326753,0.9886288750598846,1.1186224713777204,1.4702270766472711
7,20,7,35.78549999999993,0,2,1.1603232111940662,1.116348246724606,0.903123447673835,1.3050294906577833,1.0797986645520299,1.2599682377441925,0.9938619084160648,1.246828849151518,0.7826273757326753,0.9886288750598846,1.1186224713777204,1.4702270766472711
8,21,8,36.91499999999994,3,2,1.147909205487676,1.129855473071053,0.8875759442801031,1.2910450104075974,1.0797986645520299,1.2599682377441925,0.9938619084160648,1.4,0.7826273757326753,0.9886288750598846,1.1186224713777204,1.4702270766472711
8,19,8,41.428315789473594,0,2,1.1397420964703138,1.1175424861152148,0.876938793671705,1.2816960836740854,1.0797986645520299,1.2599682377441925,0.9938619084160648,1.4,0.7826273757326753,0.9886288750598846,1.1186224713777204,1.4702270766472711
9,21,9,35.45590476190473,6,4,1.120157190897088,1.1764163521949509,0.8750222312596646,1.2399604371317112,1.0797986645520299,1.2599682377441925,0.9938619084160648,1.4,0.7560491781823343,0.9886288750598846,1.1186224713777204,1.4702270766472711
9,18,9,38.19283333333324,0,3,1.1145251030647079,1.1775330973294944,0.8648674119551416,1.2246383531997036,1.0797986645520299,1.2599682377441925,0.9938619084160648,1.4,0.7560491781823343,0.9886288750598846,1.1186224713777204,1.4702270766472711
10,24,10,37.58908333333326,6,0,1.1133505589862118,1.2011073184854568,0.8689771945432542,1.2266127295320288,1.0797986645520299,1.2599682377441925,0.9938619084160648,1.4,0.7560491781823343,0.9886288750598846,1.1186224713777204,1.4702270766472711
10,27,10,30.59311111111109,8,5,1.0972640618258571,1.2066090852578828,0.8773765298947204,1.2189921478367065,1.0797986645520299,1.2599682377441925,0.9770311338920779,1.4,0.7560491781823343,0.9886288750598846,1.1186224713777204,1.4702270766472711
11,32,11,30.138281250000002,7,2,1.0948309657756088,1.2247689154578691,0.8729777997661132,1.237202721488783,0.9090970041210552,1.2599682377441925,0.9770311338920779,1.4,0.7560491781823343,0.9886288750598846,1.1186224713777204,1.5
11,39,11,27.046564102564062,10,3,1.0904186771547617,1.2344353643681292,0.8669228789437361,1.2277393738509055,0.9090970041210552,1.3043416701052193,0.9770311338920779,1.4,0.7560491781823343,0.9886288750598846,1.1186224713777204,1.5
12,42,12,27.0575476190476,8,5,1.0903522415148081,1.2334467891463334,0.864633686507818,1.2417004679226888,0.9090970041210552,1.3043416701052193,0.9770311338920779,1.4,0.7560491781823343,0.9886288750598846,1.1186224713777204,1.5
12,62,12,22.64614516129028,23,3,1.0938380454700847,1.2470953130510793,0.8701735260637216,1.255900920474002,0.9090970041210552,1.4,0.9770311338920779,1.4,0.7560491781823343,1.1223766561518727,1.1186224713777204,1.5
13,70,13,25.232357142857087,13,5,1.0848097234680152,1.2529775640407912,0.86014051665999,1.2560754944792458,0.9090970041210552,1.4,0.9770311338920779,1.4,0.7560491781823343,1.1223766561518727,1.1186224713777204,1.5
13,113,13,21.012026548672523,48,5,1.0800425735559034,1.2302754863432028,0.8605068521529877,1.2547612119993257,0.7503073500231757,1.4,0.9140266798687788,1.4,0.7,1.1223766561518727,1.1186224713777204,1.5
14,146,14,21.43479452054791,41,8,1.0713928728389208,1.2411803021742056,0.8528091249124696,1.2724430213970157,0.7503073500231757,1.4,0.9140266798687788,1.4,0.7,1.1470716626136475,1.1186224713777204,1.5
14,242,14,18.594776859504112,103,7,1.0682609650805301,1.2420314512042812,0.8500280609131692,1.2728352835893553,0.7,1.4,0.9140266798687788,1.4,0.7,1.1470716626136475,0.9199720546885395,1.5
15,357,15,19.1155770308123,125,10,1.0667023448304809,1.2371149695154409,0.8453120570462532,1.2795805464618155,0.7,1.4,0.8337012799830594,1.4,0.7,1.1470716626136475,0.9199720546885395,1.5
15,553,15,17.491376130198887,220,24,1.0586380327309854,1.2351741323986714,0.8378620161276442,1.2896835853374815,0.7,1.4,0.8337012799830594,1.4,0.7,1.2100737556048315,0.9199720546885395,1.5
16,944,16,16.889842161016933,408,17,1.0582213392145616,1.2276348251556048,0.8320833380514775,1.2798011052421365,0.7,1.4,0.829464525667118,1.4,0.7,1.3,0.7,1.5
16,1535,16,16.477328338762216,636,45,1.0577841591032715,1.2332674572450117,0.8235646677701103,1.2908023072291004,0.7,1.4,0.7182137129038302,1.4,0.7,1.3,0.7,1.5
17,2757,17,15.923060935799782,1256,34,1.0538342489019021,1.2270544306028348,0.8206380554425452,1.2808273854308725,0.7,1.4,0.7,1.4,0.7,1.3,0.7,1.5
17,4754,17,15.721093815734118,2100,103,1.0561232112008583,1.226113203624927,0.8126966871678024,1.285271367820333,0.7,1.4,0.7,1.4,0.7,1.3,0.7,1.5
18,8801,18,15.53641461197591,4181,134,1.0545075978879348,1.225205232427031,0.809249915198697,1.2830102651895738,0.7,1.4,0.7,1.4,0.7,1.3,0.7,1.5
18,15358,18,15.973098385206407,6982,425,1.0558664257633115,1.2233074971589668,0.8029981416261385,1.2845482055719173,0.7,1.4,0.7,1.4,0.7,1.3,0.7,1.5
19,18551,19,23.29202959409196,4861,1668,1.0561682934313206,1.221495381244042,0.7932242941626261,1.2809565425989646,0.7,1.4,0.7,1.4,0.7,1.3,0.7,1.5
20,15330,20,25.548048467058056,5482,8703,1.0555186133702055,1.2180101415579763,0.769828697580046,1.2768714970872215,0.7,1.4,0.7,1.4,0.7,1.3,0.7,1.5
21,16328,21,22.172359872611466,6794,5796,1.0551251542579079,1.2152444173108625,0.7621985577151089,1.2696637109910331,0.7,1.4,0.7,1.4,0.7,1.3,0.7,1.5
21,6756,21,43.91,0,9572,1.0561222449441359,1.2140548753778424,0.7642631486954715,1.2697384758296473,0.7,1.4,0.7,1.4,0.7,1.0113498603891302,0.7,1.5
21,6756,21,54.447999999999986,0,0,1.0561222449441359,1.2140548753778424,0.7642631486954715,1.2697384758296473,0.7,1.4,0.7,1.4,0.7,1.0113498603891302,0.7,1.5
21,2120,21,64.59799999999998,0,4636,1.0535057113258721,1.21774519145351,0.7021225558156887,1.2768653986025622,0.7,1.4,0.7,1.4,0.7,0.7826273757326753,0.7,1.5
